A(410),B(435),C(460),D(485),E(510),F(535),G(560),H(585),R(610),I(645),S(680),J(705),T(730),U(760),V(810),W(860),K(900),L(940)
1913.8207402401918,680.5083498246747,1969.4657945041818,503.27657671302603,772.9546322344444,1379.7096473078768,373.09580617234207,387.66619939750217,1058.246528413265,202.41138622016206,272.2999476025939,58.55300542483012,75.93108528338429,63.702595937145816,200.37335515672345,265.15679591794503,97.23061904787562,42.45566946257263
2132.6554753522487,756.2032988285671,2144.452195687411,553.0174599267838,807.5007508112851,1485.1905036843464,385.4000671546431,398.9211533296431,1126.2029277610764,208.36582627273452,284.99484373222447,60.75561594366897,77.57613707658362,65.69531793787878,209.3323982561586,274.30243061051954,99.44775988583609,44.27577707026589
2278.2369153845875,822.0685020963695,2292.1459047543476,597.4699203006812,837.0498022491721,1557.4905073204773,391.7131251422402,405.3282356281679,1182.4585795926325,212.0479355718909,293.5326363848346,62.554370598102196,78.62349379493328,66.9090361857531,212.64663134757865,277.24056739349805,99.63461001104557,45.55782669507532
2294.7145010435934,859.4287722085526,2375.4390642738595,624.5668767474943,852.7376287908678,1576.553866058424,389.66020452541096,404.4758414996362,1211.8781754269642,212.3574461649972,295.02775820500216,63.217848586795995,78.64357020467254,66.88933489822342,208.48459402089412,272.5334812910138,97.25327456556793,45.92041469156469
2159.832763322347,860.3889298064744,2373.293066997656,627.7616874127989,847.9835871806686,1534.2596314435787,379.2204701194313,395.90908919167623,1203.470979778307,209.09034399471778,288.1462936834171,62.48471988186188,77.64479907709158,65.62276449973294,198.0057098612811,260.8861041298489,92.61329728386681,45.22439173324444
1908.2606794050644,826.4749473938623,2295.0943748077307,608.3103352451897,828.6480680339278,1446.3624356483322,363.66700657822867,382.208292746874,1160.9603118526065,203.16351563579974,274.4886753160405,60.43066501320202,75.89123761831861,63.41943911989691,184.2330423485958,245.29366095071452,86.72489003997626,43.62303705283672
1596.5664813547078,769.9726626169854,2171.9755567523844,575.5415339606366,806.3632041471567,1336.294085300584,347.0961872857166,366.88055086622956,1103.3878122979572,196.1617156669093,258.2966909542308,57.71326594911284,73.96579230117219,60.9931374768708,170.3611810715811,229.39324607320438,80.82145996957557,41.61530339683026
1279.0715057834013,705.9663066599251,2030.1470166321633,538.498446133427,790.3520410578215,1226.754368166614,331.9177863994024,352.44037859705827,1049.430020757095,189.70662279508608,243.7232154872225,55.12664710233337,72.52967119634344,59.081150068841524,159.18359175320865,216.16088629397572,76.0047076038453,39.67283988837268
1003.9466431197673,636.6956888882721,1874.6828760150815,497.3445031429613,779.8473773818682,1138.6148171005495,318.64136729042275,339.8382692317808,1009.9376496304743,184.32390899656178,233.83856162716089,53.13781443607482,71.79652153542722,57.97172017873903,153.1537363225933,207.06683369167413,73.13072167484286,37.94747275909891
805.6114776413222,566.0940774273635,1718.2808970481758,456.17715129049617,773.7983080324391,1074.5842367934256,308.16560412923866,330.1338098648,990.9806528947756,180.34480328826072,230.4804090415496,52.03584823284582,71.77808788267058,57.72857461330973,151.3913571956848,202.77305889846318,72.2711323476138,36.63485927708671
680.7544502841095,499.82426675045895,1565.5983608883575,416.6354939611166,766.4233056519303,1028.5129967949474,299.71163848179435,322.9011847430045,987.542200144903,177.61243659737693,232.13540812003924,51.7572506051916,72.19949960556542,58.06868933829452,152.27212180351137,202.2395471744984,72.96169059558625,35.79684464755734
613.1736741937079,439.15789524797015,1416.4792442084583,378.62672272671875,753.9391732335826,993.73365362443,292.41299553854094,317.1489621216201,989.1489045041515,175.32577679426538,235.95515075233197,51.92419199038858,72.74459187293638,58.56178108852093,154.22069535217253,203.87799629110987,74.48730287768213,35.24074391528294
